"","cluster","old.nd","new.nd","change.nd","old.seq","new.seq","change.seq","threshold","time","length"
"824","cluster.BA.5.1.34.msa.fasta",0.000783289817232376,0.000870322019147084,0.111111111111111,4,3,0.25,0.00104548289147578,0.00223135948181152,3831
"825","cluster.BA.5.1.35.msa.fasta",0.000675495051639441,0.00156617071260767,1.31855245838818,14,2,0.857142857142857,0.00141462241211473,0.00263452529907227,3831
"826","cluster.BA.5.1.36.msa.fasta",0.00031331592689295,0.000522056904202558,0.666231619246498,5,3,0.4,0.000470237241663486,0.00202727317810059,3831
"827","cluster.BA.5.1.37.msa.fasta",0.000522056904202558,0.000783085356303837,0.5,6,2,0.666666666666667,0.000783750744058497,0.00228261947631836,3831
"828","cluster.BA.5.1.4.msa.fasta",0.000678851174934726,0.00104411380840512,0.538059956227537,5,2,0.6,0.00104528622964491,0.0025177001953125,3831
"829","cluster.BA.5.1.5.msa.fasta",0.000600429601369157,0.00522056904202558,7.69472296189452,155,2,0.987096774193548,0.00411354737996724,0.0843312740325928,3831
"830","cluster.BA.5.1.6.msa.fasta",0.000771041192901535,0.00154998258446534,1.01024614344215,98,6,0.938775510204082,0.0016394627437358,0.0328526496887207,3846
"831","cluster.BA.5.1.7.msa.fasta",0.00069844595774402,0.00104411380840512,0.494909945184025,9,4,0.555555555555556,0.000944199756985543,0.00259089469909668,3831
"832","cluster.BA.5.1.msa.fasta",0.000664301209971078,0.00365439832941791,4.5011164733194,1628,2,0.998771498771499,0.00344181356922852,10.8804066181183,3870
"833","cluster.BA.5.10.1.msa.fasta",0.000373482726423903,0.00069680341433673,0.865691141886595,7,3,0.571428571428571,0.000784956479708848,0.00242018699645996,3831
"834","cluster.BA.5.10.msa.fasta",0.000562794210874169,0.00182719916470895,2.24665593462809,40,2,0.95,0.00142244712181512,0.00682687759399414,3831
"835","cluster.BA.5.2.1.msa.fasta",0.000580492689440107,0.00339336987731663,4.84567202834127,3547,2,0.999436143219622,0.00374128436011845,1.15273725191752,3876
"836","cluster.BA.5.2.12.msa.fasta",0.000753601068396451,0.00157315154693235,1.08751236284707,11,2,0.818181818181818,0.00141868885687523,0.00225949287414551,3831
"837","cluster.BA.5.2.13.msa.fasta",0.000735607966361828,0.00239276081092839,2.25276631078714,29,4,0.862068965517241,0.00369727172559142,0.00641012191772461,3831
"838","cluster.BA.5.2.14.msa.fasta",0.000520090006164596,0.00156617071260767,2.01134552489751,19,2,0.894736842105263,0.00141424565030524,0.00322484970092773,3831
"839","cluster.BA.5.2.16.msa.fasta",0.0010898940513651,0.00339336987731663,2.11348600633833,18,2,0.888888888888889,0.00298792926385087,0.0036616325378418,3846
"840","cluster.BA.5.2.18.msa.fasta",0.000806741585338476,0.00182863113897597,1.26668758894925,42,2,0.952380952380952,0.00165215040420126,0.00895881652832031,3831
"841","cluster.BA.5.2.19.msa.fasta",0.00110799875505758,0.00234925606891151,1.12026959253165,22,2,0.909090909090909,0.00212262485732207,0.00414896011352539,3831
"842","cluster.BA.5.2.2.msa.fasta",0.000932594644506002,0.00234925606891151,1.51905378478333,19,2,0.894736842105263,0.00210866170830145,0.00376105308532715,3831
"843","cluster.BA.5.2.20.msa.fasta",0.000669675027528292,0.00574262594622814,7.57524278219488,392,2,0.994897959183674,0.00353662769985737,0.74103856086731,3846
"844","cluster.BA.5.2.21.msa.fasta",0.000834013728696279,0.0049595405899243,4.94659346636535,213,2,0.990610328638498,0.00460743152139484,0.185351848602295,3837
"845","cluster.BA.5.2.22.msa.fasta",0.00086100845796003,0.00156617071260767,0.818995734743849,72,2,0.972222222222222,0.00158470605032987,0.0271472930908203,3831
"846","cluster.BA.5.2.23.msa.fasta",0.000629854500748037,0.00443748368572174,6.04525200733127,103,2,0.980582524271845,0.00423299371107033,0.035714864730835,3837
"847","cluster.BA.5.2.24.msa.fasta",0.000652741514360313,0.0010443864229765,0.6,12,3,0.75,0.000940885025420247,0.00276589393615723,3831
"848","cluster.BA.5.2.25.msa.fasta",0.000561995082543028,0.00156617071260767,1.78680501174628,25,2,0.92,0.00142432084995909,0.00407576560974121,3840
"849","cluster.BA.5.2.26.msa.fasta",0.000638022765330564,0.00130616509926855,1.04720767070406,39,2,0.948717948717949,0.00131138117522538,0.00873470306396484,3831
"850","cluster.BA.5.2.27.msa.fasta",0.000797109132637181,0.00234925606891151,1.94722011418833,56,2,0.964285714285714,0.00213775944019033,0.0121445655822754,3831
"851","cluster.BA.5.2.28.msa.fasta",0.00108415624994132,0.00659804697809448,5.08588197360998,48,2,0.958333333333333,0.00665416179978907,0.0145845413208008,3855
"852","cluster.BA.5.2.3.msa.fasta",0.000951884299819218,0.00652571130253198,5.85557194689663,48,2,0.958333333333333,0.00567197561030106,0.00977826118469238,3831
"853","cluster.BA.5.2.30.msa.fasta",0.000522466039707419,0.000566004876349704,0.0833333333333332,5,4,0.2,0.000706008056459162,0.00247597694396973,3831
"854","cluster.BA.5.2.31.msa.fasta",0.000541715990031238,0.00156657963446475,1.89188368682714,104,3,0.971153846153846,0.00143286356132171,0.0361168384552002,3831
"855","cluster.BA.5.2.32.msa.fasta",0.000348219726647515,0.000469973890339426,0.349647519582245,7,5,0.285714285714286,0.000470610060253768,0.00278806686401367,3831
"856","cluster.BA.5.2.33.msa.fasta",0.000910833372934784,0.00182719916470895,1.00607401858977,12,2,0.833333333333333,0.00165038797759306,0.00241994857788086,3831
"857","cluster.BA.5.2.34.msa.fasta",0.000677000315068075,0.00339336987731663,4.01236085388736,186,2,0.989247311827957,0.00327759622826237,0.137444019317627,3837
"858","cluster.BA.5.2.35.msa.fasta",0.000731630964625911,0.00156739811912226,1.14233431183941,60,3,0.95,0.00158589707108344,0.0133421421051025,3831
"859","cluster.BA.5.2.36.msa.fasta",0.000401081175342227,0.000696075872270077,0.73549873457946,6,3,0.5,0.000706687780618295,0.0026698112487793,3831
"860","cluster.BA.5.2.37.msa.fasta",0.000472583914735913,0.00104411380840512,1.20937229526439,15,2,0.866666666666667,0.00104617632113914,0.00427055358886719,3831
"861","cluster.BA.5.2.38.msa.fasta",0.00100060906638824,0.00156617071260767,0.565217391304348,4,2,0.5,0.00141417791736204,0.00193953514099121,3831
"862","cluster.BA.5.2.39.msa.fasta",0.000678673975463326,0.00104411380840512,0.538461538461538,5,2,0.6,0.000940579046386581,0.00201773643493652,3831
"863","cluster.BA.5.2.4.msa.fasta",0.000633926240817392,0.00104411380840512,0.647058823529412,8,2,0.75,0.000940992289797599,0.00242900848388672,3831
"864","cluster.BA.5.2.41.msa.fasta",0.000208986415882968,0.000522056904202558,1.49804228660924,5,2,0.6,0.000470453800345286,0.00194120407104492,3831
"865","cluster.BA.5.2.43.msa.fasta",0.000653082549634274,0.00104493207941484,0.6,4,2,0.5,0.00104593715761205,0.00256204605102539,3831
"866","cluster.BA.5.2.44.msa.fasta",0.000522193211488251,0.000696075872270077,0.332985295397198,5,3,0.4,0.000783791949741969,0.00244903564453125,3831
"867","cluster.BA.5.2.47.msa.fasta",0.000570124454413088,0.00104411380840512,0.83137874603182,18,2,0.888888888888889,0.00104608692023622,0.00386643409729004,3831
"868","cluster.BA.5.2.48.msa.fasta",0.000739204577529672,0.00156617071260767,1.11872431559017,39,5,0.871794871794872,0.00142343541288423,0.00798964500427246,3831
"869","cluster.BA.5.2.49.msa.fasta",0.000696075872270077,0.00104411380840512,0.5,3,2,0.333333333333333,0.000940756243785584,0.00226378440856934,3831
"870","cluster.BA.5.2.52.msa.fasta",0.000835291046724093,0.00104411380840512,0.25,5,3,0.4,0.00117585967624622,0.00345015525817871,3831
"871","cluster.BA.5.2.53.msa.fasta",0.000427324766822785,0.00140955364134691,2.29855358449528,33,6,0.818181818181818,0.000953226278126578,0.00683903694152832,3831
"872","cluster.BA.5.2.54.msa.fasta",0.000522193211488251,0.00104411380840512,0.999477943095798,11,2,0.818181818181818,0.000941327025261047,0.00256109237670898,3831
"873","cluster.BA.5.2.56.msa.fasta",0.000588799595595205,0.00130582397492818,1.21777321977973,14,2,0.857142857142857,0.00130847391792752,0.00338554382324219,3831
"874","cluster.BA.5.2.57.msa.fasta",0.000788147500183853,0.00261028452101279,2.31192387263029,47,3,0.936170212765957,0.00235818086323496,0.0124533176422119,3831
"875","cluster.BA.5.2.58.msa.fasta",0.000447828034034931,0.000522193211488251,0.166057441253264,7,6,0.142857142857143,0.000470732405853452,0.00262808799743652,3831
"876","cluster.BA.5.2.59.msa.fasta",0.000720556843005823,0.00147916122857391,1.05280297166224,28,4,0.857142857142857,0.00165235763856478,0.00518536567687988,3831
"877","cluster.BA.5.2.6.msa.fasta",0.000721211699934675,0.00417863671977018,4.79391144118802,240,2,0.991666666666667,0.00255160975368179,0.245951414108276,3831
"878","cluster.BA.5.2.61.msa.fasta",0.000392772977219167,0.000392772977219167,0,4,4,0,0.000707427254224849,0.00210785865783691,3846
"879","cluster.BA.5.2.62.msa.fasta",0.000678781527615691,0.00156739811912226,1.30913490623109,12,2,0.833333333333333,0.00141639103299664,0.00249814987182617,3831
"880","cluster.BA.5.2.7.msa.fasta",0.000532765654525278,0.00156698876991382,1.94123458710957,22,2,0.909090909090909,0.00141755639982616,0.00355911254882812,3831
"881","cluster.BA.5.2.8.msa.fasta",0.00130718954248366,0.00139433551198257,0.0666666666666668,6,4,0.333333333333333,0.00188537161345437,0.00232934951782227,3831
"882","cluster.BA.5.2.9.msa.fasta",0.000740401224704286,0.00730879665883581,8.87140001254716,427,2,0.995316159250585,0.00323648467888009,0.884163856506348,3855
"883","cluster.BA.5.2.msa.fasta",0.00061183371208653,0.00652571130253198,9.66582500051757,2409,2,0.999169779991698,0.00414762553674758,27.8080365657806,3852
"884","cluster.BA.5.3.1.msa.fasta",0.0018370101076868,0.0062646828504307,2.4102604140373,20,2,0.9,0.00599236718543618,0.0033574104309082,3837
"885","cluster.BA.5.3.msa.fasta",0.00082267334074898,0.00391542678151919,3.75939426693284,32,2,0.9375,0.00366717834461945,0.00588130950927734,3831
"886","cluster.BA.5.5.1.msa.fasta",0.000606440659260745,0.00156617071260767,1.58256218261626,132,2,0.984848484848485,0.00142541736984513,0.0586199760437012,3831
"887","cluster.BA.5.5.2.msa.fasta",0.000587158646282925,0.00261028452101279,3.44562051080657,65,2,0.969230769230769,0.00212722634855787,0.0145549774169922,3831
"888","cluster.BA.5.5.3.msa.fasta",0.00121813277647264,0.00182719916470895,0.5,4,2,0.5,0.00182966241878931,0.00220465660095215,3831
"889","cluster.BA.5.5.msa.fasta",0.000558432545655373,0.00313234142521535,4.60916703294801,2093,2,0.999044433827043,0.00324286050577437,18.9076726436615,3876
"890","cluster.BA.5.6.2.msa.fasta",0.000554470967551099,0.00117462803445576,1.11846625557993,60,4,0.933333333333333,0.00131027741486857,0.0137403011322021,3831
"891","cluster.BA.5.6.msa.fasta",0.000766841789286612,0.00469851213782302,5.127094536924,905,2,0.997790055248619,0.00360059182306414,3.5810272693634,3846
"892","cluster.BA.5.8.msa.fasta",0.000619830930874106,0.00365439832941791,4.89579859182624,108,2,0.981481481481482,0.00300571358805163,0.038132905960083,3831
"893","cluster.BA.5.9.msa.fasta",0.000673725467812057,0.0010443864229765,0.550166162440284,75,3,0.96,0.00158687391417389,0.0201237201690674,3831
"894","cluster.BA.5.msa.fasta",0.000316444635488177,0.00600365439832942,17.9722110127341,435,2,0.995402298850575,0.00259654403715094,0.842973232269287,3852
"895","cluster.BC.1.msa.fasta",0.000724360651119741,0.00182434193380245,1.51855471577911,13,2,0.846153846153846,0.00183528950802561,0.00259017944335938,3843
"896","cluster.BD.1.msa.fasta",0.000621838245600622,0.00131337010769635,1.11207676110013,21,2,0.904761904761905,0.00134039541481001,0.00386404991149902,3837
"897","cluster.BE.1.1.1.msa.fasta",0.000726802218418936,0.00188186095138526,1.58923391219004,72,6,0.916666666666667,0.00166082841629525,0.0204951763153076,3831
"898","cluster.BE.1.1.2.msa.fasta",0.000954397284672514,0.00125293657008614,0.312803997044129,13,5,0.615384615384615,0.00141904749655205,0.00322198867797852,3831
"899","cluster.BE.1.1.msa.fasta",0.000861325711790653,0.00400243626555294,3.64683244766034,276,9,0.967391304347826,0.00314712712548184,0.310007810592651,3870
"900","cluster.BE.1.2.1.msa.fasta",0.000602617836939537,0.00235232618923157,2.90351238386525,75,2,0.973333333333333,0.0018920341341317,0.0183253288269043,3831
"901","cluster.BE.1.2.msa.fasta",0.000603183385533479,0.0013051422605064,1.16375697973192,57,4,0.929824561403509,0.00131639089378041,0.0149447917938232,3831
"902","cluster.BE.1.3.msa.fasta",0.000373092564265194,0.000696075872270077,0.865692160445489,8,3,0.625,0.000784168720763055,0.0034325122833252,3831
"903","cluster.BE.1.4.1.msa.fasta",0.000586628535811839,0.00156617071260767,1.66978269381363,19,2,0.894736842105263,0.00141262206033803,0.00359773635864258,3831
"904","cluster.BE.1.4.2.msa.fasta",0.000763444378391913,0.00156617071260767,1.05145359234499,19,2,0.894736842105263,0.00142042334471754,0.00357580184936523,3831
"905","cluster.BE.1.4.msa.fasta",0.000908403594018768,0.00391542678151919,3.31022819295263,61,2,0.967213114754098,0.00395067050325143,0.0253639221191406,3837
"906","cluster.BE.1.msa.fasta",0.00070109285579307,0.00447604002106372,5.38437545623034,422,2,0.995260663507109,0.00400751983339311,0.768462419509888,3846
"907","cluster.BE.10.msa.fasta",0.000576745969237437,0.00130616509926855,1.26471474260242,36,2,0.944444444444444,0.0013144555301168,0.00737237930297852,3831
"908","cluster.BE.12.msa.fasta",0.000870094840337597,0.00121813277647264,0.4,7,3,0.571428571428571,0.00130760626497821,0.00225973129272461,3831
"909","cluster.BE.2.msa.fasta",0.000644494404668035,0.0010478027719407,0.625774815656319,38,14,0.631578947368421,0.00119282273888966,0.00905370712280273,3831
"910","cluster.BE.3.msa.fasta",0.000913078413886477,0.0054858934169279,5.00812956860676,211,2,0.990521327014218,0.00494852162473191,0.167458772659302,3831
"911","cluster.BE.4.1.msa.fasta",0.000607935481885062,0.00156617071260767,1.57621204761952,17,2,0.882352941176471,0.00141499133019257,0.00285601615905762,3831
"912","cluster.BE.4.2.msa.fasta",0.00037460679115928,0.000652571130253198,0.742016283884533,18,4,0.777777777777778,0.000785812395057683,0.0047910213470459,3831
"913","cluster.BE.4.msa.fasta",0.000890912936901962,0.00114852518924563,0.289155361509824,15,5,0.666666666666667,0.00130813190708339,0.00429201126098633,3831
"914","cluster.BE.5.msa.fasta",0.000693961333986069,0.00191420864874271,1.75837940097847,18,3,0.833333333333333,0.00213250110097933,0.00335502624511719,3831
"915","cluster.BF.1.1.msa.fasta",0.000518031480374577,0.0013051422605064,1.51942654056985,15,2,0.866666666666667,0.00117848167600283,0.00358748435974121,3831
"916","cluster.BF.1.msa.fasta",0.000633445914322527,0.00417645523362046,5.59323099129497,119,2,0.983193277310924,0.00350546358248923,0.0535273551940918,3846
"917","cluster.BF.10.msa.fasta",0.000751271131296446,0.00600365439832942,6.99132849410717,706,2,0.997167138810198,0.00402346816069293,2.24531483650208,3846
"918","cluster.BF.11.1.msa.fasta",0.000462973954747264,0.00104411380840512,1.25523228185718,12,2,0.833333333333333,0.000941131359809128,0.00232172012329102,3831
"919","cluster.BF.11.2.msa.fasta",0.000707677136807912,0.00156617071260767,1.21311475409836,10,2,0.8,0.00141115545133045,0.00231504440307617,3831
"920","cluster.BF.11.3.msa.fasta",0.000731452455590387,0.00104493207941484,0.428571428571429,5,2,0.6,0.000941316618005616,0.00186967849731445,3831
"921","cluster.BF.11.4.msa.fasta",0.000515051812674887,0.000957354221061793,0.858753231232869,17,4,0.764705882352941,0.000942311918095651,0.00324106216430664,3831
"922","cluster.BF.11.5.msa.fasta",0.000392362019356526,0.000783085356303837,0.99582354476638,4,2,0.5,0.000706931435712297,0.00180268287658691,3831
"923","cluster.BF.11.msa.fasta",0.000606021969711413,0.00208822761681023,2.44579523710113,127,3,0.976377952755906,0.0023882842382447,0.0586061477661133,3831
"924","cluster.BF.12.msa.fasta",0.000380472261194207,0.00062646828504307,0.646554424432263,11,5,0.545454545454545,0.000785401501337604,0.00316953659057617,3831
"925","cluster.BF.13.msa.fasta",0.000635135346347688,0.00167058209344819,1.63027731499244,106,6,0.943396226415094,0.00276192457983883,0.0395743846893311,3831
"926","cluster.BF.14.msa.fasta",0.000755199857491651,0.00208822761681023,1.76513242964074,94,3,0.968085106382979,0.00185572645950169,0.028752326965332,3846
"927","cluster.BF.15.msa.fasta",0.000696075872270077,0.00121813277647264,0.75,10,3,0.7,0.00141226744934316,0.00236320495605469,3831
"928","cluster.BF.16.msa.fasta",0.000694883681999117,0.00165318019664143,1.37907471346195,37,4,0.891891891891892,0.0021076239793649,0.00727391242980957,3831
"929","cluster.BF.2.msa.fasta",0.000744013020227854,0.00208822761681023,1.806708431219,23,2,0.91304347826087,0.00209541963806054,0.00380682945251465,3831
"930","cluster.BF.21.msa.fasta",0.00083534293230859,0.00574262594622814,5.87457297370981,137,2,0.985401459854015,0.00462528092562616,0.0623190402984619,3831
"931","cluster.BF.22.msa.fasta",0.000694163575917687,0.00104411380840512,0.504132231404959,14,2,0.857142857142857,0.00104628821828822,0.00336956977844238,3831
"932","cluster.BF.23.msa.fasta",0.000679205851619645,0.00104493207941484,0.538461538461538,5,2,0.6,0.000941377174630302,0.00199246406555176,3831
"933","cluster.BF.24.msa.fasta",0.000671451811039825,0.00208822761681023,2.11001859325743,139,2,0.985611510791367,0.00211927276443729,0.06778883934021,3831
"934","cluster.BF.25.msa.fasta",0.00062360977837699,0.00139215174454015,1.23240845928263,35,3,0.914285714285714,0.00157067130585708,0.00672507286071777,3831
"935","cluster.BF.26.msa.fasta",0.000961516682409011,0.0026123301985371,1.71688494472305,305,2,0.99344262295082,0.00271186335355744,0.38750696182251,3840
"936","cluster.BF.27.msa.fasta",0.00083497261572862,0.00600365439832942,6.19024107526025,134,2,0.985074626865672,0.00461502985083694,0.0593924522399902,3846
"937","cluster.BF.28.msa.fasta",0.000670462203154374,0.00365439832941791,4.45056576228277,153,2,0.986928104575163,0.00238719790545761,0.087862491607666,3837
"938","cluster.BF.3.1.msa.fasta",0.000522466039707419,0.00104411380840512,0.998433829287392,7,2,0.714285714285714,0.000941317201243165,0.00192165374755859,3831
"939","cluster.BF.3.msa.fasta",0.000505231412639076,0.00117024587612823,1.31625715830979,39,7,0.82051282051282,0.000947206612015872,0.00771903991699219,3831
"940","cluster.BF.31.1.msa.fasta",0.000551108154975414,0.000783699059561129,0.422042211652794,11,4,0.636363636363636,0.000941624338492589,0.00287342071533203,3828
"941","cluster.BF.31.msa.fasta",0.000914554481316958,0.00139251523063534,0.522615939326122,9,3,0.666666666666667,0.00188441190262553,0.00246095657348633,3831
"942","cluster.BF.32.msa.fasta",0.000616081626076366,0.00208822761681023,2.38953075115957,37,2,0.945945945945946,0.00210773587030128,0.00754666328430176,3837
"943","cluster.BF.36.msa.fasta",0.000417754569190601,0.000783085356303837,0.87451057165231,5,2,0.6,0.00078456489710134,0.00220036506652832,3840
"944","cluster.BF.38.msa.fasta",0.000871004267920913,0.0010452051215051,0.2,3,2,0.333333333333333,0.000941623499290341,0.00187778472900391,3831
"945","cluster.BF.39.1.msa.fasta",0.000348037936135039,0.000522056904202558,0.5,3,2,0.333333333333333,0.000470114274755489,0.00185179710388184,3831
"946","cluster.BF.39.msa.fasta",0.000560794250820421,0.0013051422605064,1.32731034349411,57,2,0.964912280701754,0.00131709159772101,0.0134882926940918,3831
"947","cluster.BF.4.msa.fasta",0.000703888930176258,0.0049595405899243,6.04591360554911,94,2,0.978723404255319,0.00359265602489569,0.0288784503936768,3831
"948","cluster.BF.40.msa.fasta",0.000574262594622814,0.000696075872270077,0.212121212121212,5,4,0.2,0.000705424238162848,0.00224089622497559,3831
"949","cluster.BF.41.1.msa.fasta",0.000348037936135039,0.000522056904202558,0.5,3,2,0.333333333333333,0.000470392804308213,0.00183653831481934,3831
"950","cluster.BF.41.msa.fasta",0.000684670977558007,0.0013051422605064,0.906232779372952,11,2,0.818181818181818,0.00131000684086149,0.00244808197021484,3831
"951","cluster.BF.5.2.msa.fasta",0.000348037936135039,0.000522056904202558,0.5,3,2,0.333333333333333,0.000470114273031964,0.00177359580993652,3831
"952","cluster.BF.5.4.msa.fasta",0.000696075872270077,0.000783085356303837,0.125,3,2,0.333333333333333,0.000783804051768305,0.00189828872680664,3831
"953","cluster.BF.5.5.msa.fasta",0.000348037936135039,0.000522056904202558,0.5,3,2,0.333333333333333,0.000470363117706635,0.00188326835632324,3831
"954","cluster.BF.5.msa.fasta",0.00069026451364071,0.00417645523362046,5.05051418852796,521,2,0.99616122840691,0.00307748502974584,1.25658702850342,3837
"955","cluster.BF.6.msa.fasta",0.000591770546734502,0.00156617071260767,1.64658442575436,17,2,0.882352941176471,0.00141264817694251,0.00292611122131348,3831
"956","cluster.BF.7.12.msa.fasta",0.000435047420168798,0.000783085356303837,0.8,4,2,0.5,0.000705453594089219,0.0018918514251709,3831
"957","cluster.BF.7.14.1.msa.fasta",0.000592592592592593,0.000697167755991285,0.176470588235294,6,3,0.5,0.000784989301264285,0.00238585472106934,3831
"958","cluster.BF.7.14.5.msa.fasta",0.000749863553309129,0.00104411380840512,0.392405063291139,11,5,0.545454545454545,0.000941752235254085,0.00259065628051758,3831
"959","cluster.BF.7.14.6.msa.fasta",0.000599925009373828,0.000870776732845698,0.451475966562173,7,3,0.571428571428571,0.00105127837580515,0.00263333320617676,3831
"960","cluster.BF.7.14.msa.fasta",0.000748038679073162,0.00234925606891151,2.14055427163512,36,2,0.944444444444444,0.00211972401997783,0.0063941478729248,3831
"961","cluster.BF.7.15.msa.fasta",0.000583597433717245,0.0013051422605064,1.23637422836705,17,2,0.882352941176471,0.00131754075816988,0.00452947616577148,3831
"962","cluster.BF.7.16.msa.fasta",0.000522056904202558,0.000696075872270077,0.333333333333333,4,3,0.25,0.000705453663564105,0.00231814384460449,3831
"963","cluster.BF.7.17.msa.fasta",0.000435047420168798,0.000783085356303837,0.8,4,2,0.5,0.000705930120177849,0.00221157073974609,3831
"964","cluster.BF.7.19.1.msa.fasta",0.000391849529780564,0.000783085356303837,0.998433829287392,4,2,0.5,0.000706007373233027,0.00233554840087891,3831
"965","cluster.BF.7.19.msa.fasta",0.000765039558143006,0.00130616509926855,0.707317073170732,8,2,0.75,0.00130846679748442,0.00239205360412598,3831
"966","cluster.BF.7.20.msa.fasta",0.00061534889121096,0.00104411380840512,0.696783439960993,10,4,0.6,0.000942492972801309,0.00322127342224121,3831
"967","cluster.BF.7.21.msa.fasta",0.000877880976952184,0.00167058209344819,0.902971060209199,20,5,0.75,0.00262035032569896,0.00513029098510742,3837
"968","cluster.BF.7.22.msa.fasta",0.000731070496083551,0.0013051422605064,0.78524816347839,11,2,0.818181818181818,0.00130740726796618,0.00305700302124023,3831
"969","cluster.BF.7.23.msa.fasta",0.000587467362924282,0.00104411380840512,0.777313727196264,8,2,0.75,0.000941324903138124,0.00230312347412109,3840
"970","cluster.BF.7.24.msa.fasta",0.000574262594622814,0.000652571130253198,0.136363636363637,6,4,0.333333333333333,0.0007837507890383,0.00239396095275879,3831
"971","cluster.BF.7.26.msa.fasta",0.00135734795092665,0.00208822761681023,0.538461538461538,5,2,0.6,0.00209415466454593,0.00195956230163574,3831
"972","cluster.BF.7.27.msa.fasta",0.000830424442500173,0.00156617071260767,0.885988215727824,30,2,0.933333333333333,0.00157211756530415,0.0056920051574707,3831
"973","cluster.BF.7.3.msa.fasta",0.000522056904202558,0.000696075872270077,0.333333333333333,4,3,0.25,0.000705453996859587,0.00246191024780273,3831
"974","cluster.BF.7.4.1.msa.fasta",0.000748226216618498,0.00443748368572174,4.93067121568704,120,2,0.983333333333333,0.00382489221793074,0.048168420791626,3831
"975","cluster.BF.7.4.2.msa.fasta",0.000574262594622814,0.00104411380840512,0.818181818181818,6,2,0.666666666666667,0.000940606307818463,0.00199007987976074,3831
"976","cluster.BF.7.4.msa.fasta",0.000691969326091176,0.00156617071260767,1.2633528012791,107,3,0.97196261682243,0.00159622809792882,0.0375714302062988,3831
"977","cluster.BF.7.5.msa.fasta",0.000795899810610158,0.00340760157273919,3.28144538711076,38,2,0.947368421052632,0.00341664421822053,0.0104920864105225,3831
"978","cluster.BF.7.6.msa.fasta",0.00072534620372104,0.00156617071260767,1.15920439725636,28,3,0.892857142857143,0.00141744086912177,0.00488662719726562,3831
"979","cluster.BF.7.7.msa.fasta",0.000687455315404499,0.00156617071260767,1.27821456538763,19,2,0.894736842105263,0.00156958798580022,0.00404596328735352,3831
"980","cluster.BF.7.8.msa.fasta",0.000523149359142035,0.000783085356303837,0.496867658574784,3,2,0.333333333333333,0.000707409517863541,0.00245809555053711,3831
"981","cluster.BF.7.9.msa.fasta",0.000348128807658834,0.000348128807658834,0,3,3,0,0.000470162467439195,0.0023038387298584,3831
"982","cluster.BF.7.msa.fasta",0.000720726468043619,0.0049595405899243,5.88130769414749,474,2,0.9957805907173,0.00311991227389661,1.00749111175537,3846
"983","cluster.BF.8.msa.fasta",0.000824602798287009,0.00339336987731663,3.11515687839752,112,2,0.982142857142857,0.00303750384102243,0.0412590503692627,3855
"984","cluster.BF.9.msa.fasta",0.000591818973020017,0.00104411380840512,0.764245243908057,15,3,0.8,0.000942002625815245,0.00296616554260254,3831
"985","cluster.BG.5.msa.fasta",0.000851041738494986,0.00443054469637738,4.20602515243556,52,2,0.961538461538462,0.00368820854310977,0.0112504959106445,3837
"986","cluster.BH.1.msa.fasta",0.000447945052073612,0.000522602560752548,0.166666666666667,7,6,0.142857142857143,0.00047085581247431,0.00324010848999023,3828
"987","cluster.BK.1.msa.fasta",0.000785825137664421,0.00208822761681023,1.65736932648493,53,2,0.962264150943396,0.00213780984337655,0.0117566585540771,3834
"988","cluster.BL.1.msa.fasta",0.000780987257576324,0.00156412930135558,1.00275905423812,36,2,0.944444444444444,0.0015723145857974,0.00686478614807129,3852
"989","cluster.BL.2.msa.fasta",0.000683141027159792,0.00130310138128746,0.907514450867052,12,2,0.833333333333333,0.0013048479405514,0.00278878211975098,3837
"990","cluster.BL.4.msa.fasta",0.000521240552514986,0.000781860828772478,0.5,4,2,0.5,0.000782341798638816,0.00211143493652344,3837
"991","cluster.BL.6.msa.fasta",0.000391440501043841,0.000781860828772478,0.997393797237425,4,2,0.5,0.000705269395037207,0.00241637229919434,3837
"992","cluster.BM.1.1.1.msa.fasta",0.000434820419166884,0.00104329681794471,1.39937402190923,6,2,0.666666666666667,0.00104457265215879,0.00240540504455566,3837
"993","cluster.BM.1.1.3.msa.fasta",0.00071204657411554,0.00156372165754496,1.1960946297471,50,4,0.92,0.00141334696492955,0.010667085647583,3837
"994","cluster.BM.1.1.4.msa.fasta",0.000677612718269481,0.00104248110502997,0.538461538461538,5,2,0.6,0.00104331426213688,0.00369954109191895,3837
"995","cluster.BM.1.1.msa.fasta",0.000635819181228977,0.00130344108446298,1.0500185004541,18,4,0.777777777777778,0.00117783879632681,0.00682950019836426,3837
"996","cluster.BM.1.msa.fasta",0.000651550690643732,0.00104248110502997,0.6,4,2,0.5,0.000939166149509483,0.00326299667358398,3837
"997","cluster.BM.2.msa.fasta",0.00165082686662598,0.00365535248041775,1.21425550693193,10,2,0.8,0.00367207940249136,0.00289797782897949,3837
"998","cluster.BM.4.1.1.msa.fasta",0.000445859204407337,0.00260688216892596,4.84687305579166,27,2,0.925925925925926,0.00189679316389243,0.00464034080505371,3837
"999","cluster.BN.1.1.1.msa.fasta",0.000610980186785371,0.00104739460591778,0.714285714285715,6,2,0.666666666666667,0.000944037108415926,0.00197172164916992,3837
"1000","cluster.BN.1.1.msa.fasta",0.000700828205010154,0.00104275286757039,0.487886560666144,18,2,0.888888888888889,0.00104573280288896,0.00507020950317383,3846
